1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
77	-0.568304	0.000000	14.377261	0.000000	428.1
78	-0.568304	0.000000	14.377261	0.000000	395.1
79	-0.568304	0.000000	14.377261	0.000000	414.3
80	-0.568304	0.000000	14.377261	0.000000	414.3
81	-0.568304	0.000000	14.377261	0.000000	449.1
82	-0.568304	0.000000	14.377261	0.000000	415.5
83	-0.568304	0.000000	14.377261	0.000000	450.2
84	-0.568304	0.000000	14.377261	0.000000	418.8
85	-0.568304	0.000000	14.377261	0.000000	472.8
86	-0.568304	0.000000	14.377261	0.000000	404.5
87	-0.568304	0.000000	14.377261	0.000000	517.2
88	-0.568304	0.000000	14.377261	0.000000	448.6
89	-0.568304	0.000000	14.377261	0.000000	388.3
90	-0.568304	0.000000	14.377261	0.000000	421.9
91	-0.568304	0.000000	14.377261	0.000000	466.2
92	-0.568304	0.000000	14.377261	0.000000	493.6
93	-0.568304	0.000000	14.377261	0.000000	444.4
94	-0.568304	0.000000	14.377261	0.000000	484.3
95	-0.568304	0.000000	14.377261	0.000000	459.3
96	-0.568304	0.000000	14.377261	0.000000	549.7
97	-0.568304	0.000000	14.377261	0.000000	416.1
98	-0.568304	0.000000	14.377261	0.000000	464.7
99	-0.568304	0.000000	14.377261	0.000000	454.8
100	-0.568304	0.000000	14.377261	0.000000	441.7
101	-0.568304	0.000000	14.377261	0.000000	426.9
102	-0.568304	0.000000	14.377261	0.000000	442.9
103	-0.568304	0.000000	14.377261	0.000000	434.9
104	-0.568304	0.000000	14.377261	0.000000	477.5
105	-0.568304	0.000000	14.377261	0.000000	420.2
106	-0.568304	0.000000	14.377261	0.000000	398.1
107	-0.568304	0.000000	14.377261	0.000000	498.3
108	-0.568304	0.000000	14.377261	0.000000	426.8
109	-0.568304	0.000000	14.377261	0.000000	449.0
110	-0.568304	0.000000	14.377261	0.000000	455.8
111	-0.568304	0.000000	14.377261	0.000000	498.8
112	-0.568304	0.000000	14.377261	0.000000	401.4
113	-0.568304	0.000000	14.377261	0.000000	428.0
114	-0.568304	0.000000	14.377261	0.000000	493.9
115	-0.568304	0.000000	14.377261	0.000000	440.5
116	-0.568304	0.000000	14.377261	0.000000	445.5
117	-0.568304	0.000000	14.377261	0.000000	476.2
118	-0.568304	0.000000	14.377261	0.000000	495.6
119	-0.568304	0.000000	14.377261	0.000000	471.6
120	-0.568304	0.000000	14.377261	0.000000	478.5
121	-0.568304	0.000000	14.377261	0.000000	478.5
122	-0.568304	0.000000	14.377261	0.000000	484.2
123	-0.568304	0.000000	14.377261	0.000000	465.3
124	-0.568304	0.000000	14.377261	0.000000	489.2
125	-0.568304	0.000000	14.377261	0.000000	406.8
126	-0.568304	0.000000	14.377261	0.000000	437.0
127	-0.568304	0.000000	14.377261	0.000000	474.7
128	-0.568304	0.000000	14.377261	0.000000	424.1
129	-0.568304	0.000000	14.377261	0.000000	511.4
130	-0.568304	0.000000	14.377261	0.000000	459.1
131	-0.568304	0.000000	14.377261	0.000000	406.9
132	-0.568304	0.000000	14.377261	0.000000	480.9
133	-0.568304	0.000000	14.377261	0.000000	464.6
134	-0.568304	0.000000	14.377261	0.000000	482.4
135	-0.568304	0.000000	14.377261	0.000000	462.0
136	-0.568304	0.000000	14.377261	0.000000	445.7
137	-0.568304	0.000000	14.377261	0.000000	435.3
138	-0.568304	0.000000	14.377261	0.000000	445.9
139	-0.568304	0.000000	14.377261	0.000000	438.3
140	-0.568304	0.000000	14.377261	0.000000	479.1
141	-0.568304	0.000000	14.377261	0.000000	468.5
142	-0.568304	0.000000	14.377261	0.000000	475.6
143	-0.568304	0.000000	14.377261	0.000000	489.3
144	-0.568304	0.000000	14.377261	0.000000	462.4
145	-0.568304	0.000000	14.377261	0.000000	492.5
146	-0.568304	0.000000	14.377261	0.000000	469.9
147	-0.568304	0.000000	14.377261	0.000000	414.6
148	-0.568304	0.000000	14.377261	0.000000	448.0
149	-0.568304	0.000000	14.377261	0.000000	516.6
150	-0.568304	0.000000	14.377261	0.000000	504.0
151	-0.568304	0.000000	14.377261	0.000000	358.0
152	-0.568304	0.000000	14.377261	0.000000	381.9
153	-0.568304	0.000000	14.377261	0.000000	422.2
154	-0.568304	0.000000	14.377261	0.000000	422.0
155	-0.568304	0.000000	14.377261	0.000000	479.7
156	-0.568304	0.000000	14.377261	0.000000	365.4
157	-0.568304	0.000000	14.377261	0.000000	472.6
158	-0.568304	0.000000	14.377261	0.000000	426.3
159	-0.568304	0.000000	14.377261	0.000000	435.2
160	-0.568304	0.000000	14.377261	0.000000	432.1
161	-0.568304	0.000000	14.377261	0.000000	493.0
162	-0.568304	0.000000	14.377261	0.000000	453.0
163	-0.568304	0.000000	14.377261	0.000000	423.1
164	-0.568304	0.000000	14.377261	0.000000	415.3
165	-0.568304	0.000000	14.377261	0.000000	446.9
166	-0.568304	0.000000	14.377261	0.000000	434.0
167	-0.568304	0.000000	14.377261	0.000000	505.5
168	-0.568304	0.000000	14.377261	0.000000	464.0
169	-0.568304	0.000000	14.377261	0.000000	462.1
170	-0.568304	0.000000	14.377261	0.000000	523.0
171	-0.568304	0.000000	14.377261	0.000000	420.3
172	-0.568304	0.000000	14.377261	0.000000	457.2
173	-0.568304	0.000000	14.377261	0.000000	449.9
174	-0.568304	0.000000	14.377261	0.000000	410.5
175	-0.568304	0.000000	14.377261	0.000000	410.7
176	-0.568304	0.000000	14.377261	0.000000	511.2
177	-0.568304	0.000000	14.377261	0.000000	502.6
178	-0.568304	0.000000	14.377261	0.000000	397.5
179	-0.568304	0.000000	14.377261	0.000000	414.3
180	-0.568304	0.000000	14.377261	0.000000	442.4
181	-0.568304	0.000000	14.377261	0.000000	494.3
182	-0.568304	0.000000	14.377261	0.000000	417.1
183	-0.568304	0.000000	14.377261	0.000000	410.2
184	-0.568304	0.000000	14.377261	0.000000	488.4
185	-0.568304	0.000000	14.377261	0.000000	390.8
186	-0.568304	0.000000	14.377261	0.000000	539.7
187	-0.568304	0.000000	14.377261	0.000000	456.7
188	-0.568304	0.000000	14.377261	0.000000	473.1
189	-0.568304	0.000000	14.377261	0.000000	420.8
190	-0.568304	0.000000	14.377261	0.000000	519.2
191	-0.568304	0.000000	14.377261	0.000000	513.5
192	-0.568304	0.000000	14.377261	0.000000	468.0
193	-0.568304	0.000000	14.377261	0.000000	456.4
194	-0.568304	0.000000	14.377261	0.000000	498.5
195	-0.568304	0.000000	14.377261	0.000000	594.3
196	-0.568304	0.000000	14.377261	0.000000	518.2
197	-0.568304	0.000000	14.377261	0.000000	558.6
198	-0.568304	0.000000	14.377261	0.000000	506.2
199	-0.568304	0.000000	14.377261	0.000000	490.1
200	-0.568304	0.000000	14.377261	0.000000	436.2
201	-0.568304	0.000000	14.377261	0.000000	578.1
202	-0.568304	0.000000	14.377261	0.000000	513.9
203	-0.568304	0.000000	14.377261	0.000000	432.6
204	-0.568304	0.000000	14.377261	0.000000	490.5
205	-0.568304	0.000000	14.377261	0.000000	534.7
206	-0.568304	0.000000	14.377261	0.000000	444.9
207	-0.568304	0.000000	14.377261	0.000000	427.2
208	-0.568304	0.000000	14.377261	0.000000	498.2
209	-0.568304	0.000000	14.377261	0.000000	608.5
210	-0.568304	0.000000	14.377261	0.000000	715.6
211	-0.568304	0.000000	14.377261	0.000000	819.5
212	-0.568304	0.000000	14.377261	0.000000	476.9
213	-0.568304	0.000000	14.377261	0.000000	931.6
214	-0.568304	0.000000	14.377261	0.000000	683.7
215	-0.568304	0.000000	14.377261	0.000000	558.1
216	-0.568304	0.000000	14.377261	0.000000	664.7
217	-0.568304	0.000000	14.377261	0.000000	611.3
218	-0.568304	0.000000	14.377261	0.000000	731.5
219	-0.568304	0.000000	14.377261	0.000000	557.8
220	-0.568304	0.000000	14.377261	0.000000	563.8
221	-0.568304	0.000000	14.377261	0.000000	521.9
222	-0.568304	0.000000	14.377261	0.000000	467.4
223	-0.568304	0.000000	14.377261	0.000000	515.9
224	-0.568304	0.000000	14.377261	0.000000	496.3
225	-0.568304	0.000000	14.377261	0.000000	593.7
226	-0.568304	0.000000	14.377261	0.000000	566.0
227	-0.568304	0.000000	14.377261	0.000000	634.4
228	-0.568304	0.000000	14.377261	0.000000	503.8
229	-0.568304	0.000000	14.377261	0.000000	492.6
230	-0.568304	0.000000	14.377261	0.000000	684.7
231	-0.568304	0.000000	14.377261	0.000000	534.3
232	-0.568304	0.000000	14.377261	0.000000	488.6
233	-0.568304	0.000000	14.377261	0.000000	489.3
234	-0.568304	0.000000	14.377261	0.000000	503.5
235	-0.568304	0.000000	14.377261	0.000000	443.2
236	-0.568304	0.000000	14.377261	0.000000	409.3
237	-0.568304	0.000000	14.377261	0.000000	443.6
238	-0.568304	0.000000	14.377261	0.000000	450.2
239	-0.568304	0.000000	14.377261	0.000000	426.5
240	-0.568304	0.000000	14.377261	0.000000	523.9
241	-0.568304	0.000000	14.377261	0.000000	608.4
242	-0.568304	0.000000	14.377261	0.000000	479.3
243	-0.568304	0.000000	14.377261	0.000000	330.9
244	-0.568304	0.000000	14.377261	0.000000	415.9
245	-0.568304	0.000000	14.377261	0.000000	401.7
246	-0.568304	0.000000	14.377261	0.000000	423.1
247	-0.568304	0.000000	14.377261	0.000000	432.9
248	-0.568304	0.000000	14.377261	0.000000	401.3
249	-0.568304	0.000000	14.377261	0.000000	499.6
250	-0.568304	0.000000	14.377261	0.000000	562.8
251	-0.568304	0.000000	14.377261	0.000000	542.9
252	-0.568304	0.000000	14.377261	0.000000	525.1
253	-0.568304	0.000000	14.377261	0.000000	434.5
254	-0.568304	0.000000	14.377261	0.000000	446.2
255	-0.568304	0.000000	14.377261	0.000000	422.8
256	-0.568304	0.000000	14.377261	0.000000	520.6
257	-0.568304	0.000000	14.377261	0.000000	470.0
258	-0.568304	0.000000	14.377261	0.000000	446.0
259	-0.568304	0.000000	14.377261	0.000000	442.1
260	-0.568304	0.000000	14.377261	0.000000	474.8
261	-0.568304	0.000000	14.377261	0.000000	481.1
262	-0.568304	0.000000	14.377261	0.000000	534.2
263	-0.568304	0.000000	14.377261	0.000000	453.2
264	-0.568304	0.000000	14.377261	0.000000	514.4
265	-0.568304	0.000000	14.377261	0.000000	526.1
266	-0.568304	0.000000	14.377261	0.000000	434.4
267	-0.568304	0.000000	14.377261	0.000000	470.0
268	-0.568304	0.000000	14.377261	0.000000	465.9
269	-0.568304	0.000000	14.377261	0.000000	503.7
270	-0.568304	0.000000	14.377261	0.000000	467.8
271	-0.568304	0.000000	14.377261	0.000000	469.0
272	-0.568304	0.000000	14.377261	0.000000	463.5
273	-0.568304	0.000000	14.377261	0.000000	678.3
274	-0.568304	0.000000	14.377261	0.000000	671.8
275	-0.568304	0.000000	14.377261	0.000000	663.2
276	-0.568304	0.000000	14.377261	0.000000	271.5
277	-0.568304	0.000000	14.377261	0.000000	531.0
278	-0.568304	0.000000	14.377261	0.000000	342.0
279	-0.568304	0.000000	14.377261	0.000000	492.5
280	-0.568304	0.000000	14.377261	0.000000	506.6
281	-0.568304	0.000000	14.377261	0.000000	518.9
282	-0.568304	0.000000	14.377261	0.000000	436.1
283	-0.568304	0.000000	14.377261	0.000000	397.1
284	-0.568304	0.000000	14.377261	0.000000	368.7
285	-0.568304	0.000000	14.377261	0.000000	432.5
286	-0.568304	0.000000	14.377261	0.000000	418.0
287	-0.568304	0.000000	14.377261	0.000000	464.8
288	-0.568304	0.000000	14.377261	0.000000	427.8
289	-0.568304	0.000000	14.377261	0.000000	453.5
290	-0.568304	0.000000	14.377261	0.000000	483.5
291	-0.568304	0.000000	14.377261	0.000000	455.6
292	-0.568304	0.000000	14.377261	0.000000	461.1
293	-0.568304	0.000000	14.377261	0.000000	515.5
294	-0.568304	0.000000	14.377261	0.000000	465.7
295	-0.568304	0.000000	14.377261	0.000000	420.5
296	-0.568304	0.000000	14.377261	0.000000	429.0
297	-0.568304	0.000000	14.377261	0.000000	435.1
298	-0.568304	0.000000	14.377261	0.000000	408.2
299	-0.568304	0.000000	14.377261	0.000000	486.6
