1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
116	-0.690624	0.000000	31.660370	0.000269	1.7
117	-0.690626	0.000000	31.660370	0.000261	4.0
118	-0.690628	0.000000	31.660370	0.000254	4.0
119	-0.690630	0.000000	31.660370	0.000246	5.2
120	-0.690632	0.000000	31.660370	0.000239	12.7
121	-0.690634	0.000000	31.660370	0.000235	8.8
122	-0.690635	0.000000	31.660370	0.000231	7.1
123	-0.690637	0.000000	31.660370	0.000223	9.5
124	-0.690639	0.000000	31.660370	0.000217	5.9
125	-0.690640	0.000000	31.660370	0.000210	6.8
126	-0.691259	0.000000	31.660370	0.000204	4.5
127	-0.691260	0.000000	31.660370	0.000183	4.6
128	-0.691261	0.000000	31.660370	0.000178	3.6
129	-0.691262	0.000000	31.660370	0.000172	3.8
130	-0.691263	0.000000	31.660370	0.000167	3.7
131	-0.691264	0.000000	31.660370	0.000162	3.2
132	-0.691265	0.000000	31.660370	0.000157	5.2
133	-0.691265	0.000000	31.660370	0.000132	7.3
134	-0.691266	0.000000	31.660370	0.000121	3.9
135	-0.691266	0.000000	31.660370	0.000112	4.2
136	-0.691267	0.000000	31.660370	0.000105	25.1
137	-0.691267	0.000000	31.660370	0.000099	7.3
138	-0.691267	0.000000	31.660370	0.000094	8.4
139	-0.691268	0.000000	31.660370	0.000090	5.8
140	-0.691268	0.000000	31.660370	0.000086	8.4
141	-0.691268	0.000000	31.660370	0.000083	4.4
142	-0.691268	0.000000	31.660370	0.000080	4.4
143	-0.691269	0.000000	31.660370	0.000077	4.7
144	-0.691269	0.000000	31.660370	0.000075	19.5
145	-0.691269	0.000000	31.660370	0.000072	5.9
146	-0.691269	0.000000	31.660370	0.000070	5.5
147	-0.691269	0.000000	31.660370	0.000068	1.8
148	-0.691269	0.000000	31.660370	0.000059	1.6
149	-0.691270	0.000000	31.660370	0.000058	1.5
150	-0.691270	0.000000	31.660370	0.000056	2.2
151	-0.691270	0.000000	31.660370	0.000054	4.9
152	-0.691270	0.000000	31.660370	0.000053	7.4
153	-0.691270	0.000000	31.660370	0.000284	8.1
154	-0.691272	0.000000	31.660370	0.000325	4.5
155	-0.691276	0.000000	31.660370	0.000308	8.6
156	-0.691279	0.000000	31.660370	0.000272	4.7
157	-0.691281	0.000000	31.660370	0.000255	4.4
158	-0.691283	0.000000	31.660370	0.000241	7.1
159	-0.691285	0.000000	31.660370	0.000229	8.3
160	-0.691286	0.000000	31.660370	0.000220	6.1
161	-0.691906	0.000000	31.660370	0.000209	10.3
162	-0.691907	0.000000	31.660370	0.000201	8.6
163	-0.691909	0.000000	31.660370	0.000277	7.3
164	-0.691911	0.000000	31.660370	0.000164	6.2
165	-0.691911	0.000000	31.660370	0.000150	5.0
166	-0.691912	0.000000	31.660370	0.000138	5.8
167	-0.691913	0.000000	31.660370	0.000128	4.6
168	-0.691913	0.000000	31.660370	0.000120	6.2
169	-0.691914	0.000000	31.660370	0.000113	5.0
170	-0.691914	0.000000	31.660370	0.000107	2.8
171	-0.691914	0.000000	31.660370	0.000102	1.1
172	-0.691915	0.000000	31.660370	0.000097	1.5
173	-0.691915	0.000000	31.660370	0.000093	1.4
174	-0.691915	0.000000	31.660370	0.000089	4.0
175	-0.691915	0.000000	31.660370	0.000085	4.8
176	-0.691916	0.000000	31.660370	0.000082	4.0
177	-0.691916	0.000000	31.660370	0.000079	2.9
178	-0.691916	0.000000	31.660370	0.000076	3.7
179	-0.691916	0.000000	31.660370	0.000074	4.2
180	-0.691916	0.000000	31.660370	0.000071	7.0
181	-0.691916	0.000000	31.660370	0.000285	6.8
182	-0.691916	1.000000	30.221262	0.000310	5.9
183	-0.691916	2.000000	28.907294	0.000281	5.0
184	-0.692535	3.000000	27.702823	0.000078	4.6
185	-0.692535	4.000000	26.594710	0.000073	4.0
186	-0.692535	3.990000	26.605353	0.000069	4.7
187	-0.692536	3.980000	26.616003	0.000066	4.9
188	-0.692536	3.970000	26.626662	0.000063	3.7
189	-0.692536	3.960000	26.637330	0.000265	4.0
190	-0.692535	4.960000	25.611239	0.000077	7.8
191	-0.692536	5.960000	24.661267	0.000072	4.0
192	-0.692536	5.950000	24.670418	0.000068	4.3
193	-0.692536	5.940000	24.679575	0.000065	1.8
194	-0.692536	5.930000	24.688740	0.000062	1.0
195	-0.692536	5.920000	24.697911	0.000795	1.1
196	-0.692551	5.910000	24.707089	0.000749	5.4
197	-0.692562	5.900000	24.716274	0.000625	7.1
