1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
58	-0.612200	0.000000	35.104479	0.000317	28.8
59	-0.612178	0.000000	35.104479	0.000301	26.5
60	-0.612160	0.000000	35.104479	0.000345	38.2
61	-0.612138	0.000000	35.104479	0.000361	25.7
62	-0.612120	0.000000	35.104479	0.000386	31.0
63	-0.612088	0.000000	35.104479	0.000417	50.6
64	-0.612054	0.000000	35.104479	0.000453	39.3
65	-0.612019	0.000000	35.104479	0.000415	25.5
66	-0.611976	0.000000	35.104479	0.000394	20.9
67	-0.611935	0.000000	35.104479	0.000369	39.7
68	-0.611896	0.000000	35.104479	0.000338	41.6
69	-0.611864	0.000000	35.104479	0.000338	35.1
70	-0.611836	0.000000	35.104479	0.000361	41.0
71	-0.611798	0.000000	35.104479	0.000408	20.0
72	-0.611765	0.000000	35.104479	0.000410	46.4
73	-0.611729	0.000000	35.104479	0.000405	13.9
74	-0.611690	0.000000	35.104479	0.000389	65.5
75	-0.611653	0.000000	35.104479	0.000394	30.0
76	-0.611611	0.000000	35.104479	0.000410	56.9
77	-0.611568	0.000000	35.104479	0.000434	29.6
78	-0.611525	0.000000	35.104479	0.000473	22.1
79	-0.611481	0.000000	35.104479	0.000583	37.4
80	-0.611431	0.000000	35.104479	0.000891	20.9
81	-0.611382	0.000000	35.104479	0.001405	23.6
82	-0.611331	0.000000	35.104479	0.001616	38.5
83	-0.611281	0.000000	35.104479	0.001356	24.3
84	-0.611201	0.000000	35.104479	0.001076	45.2
85	-0.611143	0.000000	35.104479	0.000872	35.2
86	-0.611113	0.000000	35.104479	0.000710	23.6
87	-0.611098	0.000000	35.104479	0.000579	41.7
88	-0.611102	0.000000	35.104479	0.000474	20.6
89	-0.611109	0.000000	35.104479	0.000389	52.0
90	-0.611113	0.000000	35.104479	0.000319	25.8
91	-0.611116	0.000000	35.104479	0.000262	28.7
92	-0.611118	0.000000	35.104479	0.000216	41.7
93	-0.611120	0.000000	35.104479	0.000178	50.2
94	-0.611121	0.000000	35.104479	0.000147	32.6
95	-0.611121	0.000000	35.104479	0.000121	23.4
96	-0.611121	0.000000	35.104479	0.000100	54.4
97	-0.611122	0.000000	35.104479	0.000083	29.7
98	-0.611122	0.000000	35.104479	0.000068	37.7
99	-0.611122	0.000000	35.104479	0.000057	39.5
100	-0.611122	0.000000	35.104479	0.000047	35.4
101	-0.611122	0.000000	35.104479	0.000039	37.3
102	-0.611122	0.000000	35.104479	0.000032	33.3
103	-0.611122	0.000000	35.104479	0.000027	56.1
104	-0.611122	0.000000	35.104479	0.000022	29.0
105	-0.611122	0.000000	35.104479	0.000018	41.4
106	-0.611122	0.000000	35.104479	0.000015	23.1
107	-0.611122	0.000000	35.104479	0.000013	55.5
108	-0.611122	0.000000	35.104479	0.000010	25.9
109	-0.611122	0.000000	35.104479	0.000009	22.7
110	-0.611122	0.000000	35.104479	0.000007	38.6
111	-0.611122	0.000000	35.104479	0.000006	25.9
112	-0.611122	0.000000	35.104479	0.000005	36.7
113	-0.611122	0.000000	35.104479	0.000004	31.7
114	-0.611122	0.000000	35.104479	0.000003	16.0
115	-0.611122	0.000000	35.104479	0.000003	49.1
116	-0.611122	0.000000	35.104479	0.000002	30.5
117	-0.611122	0.000000	35.104479	0.000002	35.4
118	-0.611122	0.000000	35.104479	0.000002	58.8
119	-0.611122	0.000000	35.104479	0.000001	43.1
120	-0.611122	0.000000	35.104479	0.000001	42.4
121	-0.611122	0.000000	35.104479	0.000001	26.5
122	-0.611122	0.000000	35.104479	0.000001	58.3
123	-0.611122	0.000000	35.104479	0.000001	51.5
124	-0.611122	0.000000	35.104479	0.000001	29.9
125	-0.611122	0.000000	35.104479	0.000000	53.8
126	-0.611122	0.000000	35.104479	0.000000	27.4
127	-0.611122	0.000000	35.104479	0.000000	55.5
128	-0.611122	0.000000	35.104479	0.000000	28.9
129	-0.611122	0.000000	35.104479	0.000000	12.8
130	-0.611122	0.000000	35.104479	0.000000	47.6
131	-0.611122	0.000000	35.104479	0.000000	31.0
132	-0.611122	0.000000	35.104479	0.000000	35.9
133	-0.611122	0.000000	35.104479	0.000000	47.2
134	-0.611122	0.000000	35.104479	0.000000	47.7
135	-0.611122	0.000000	35.104479	0.000000	27.0
136	-0.611122	0.000000	35.104479	0.000000	17.5
137	-0.611122	0.000000	35.104479	0.000000	53.3
138	-0.611122	0.000000	35.104479	0.000000	26.1
139	-0.611122	0.000000	35.104479	0.000000	24.0
140	-0.611122	0.000000	35.104479	0.000000	59.5
141	-0.611122	0.000000	35.104479	0.000000	15.8
142	-0.611122	0.000000	35.104479	0.000000	50.8
143	-0.611122	0.000000	35.104479	0.000000	21.1
144	-0.611122	0.000000	35.104479	0.000000	23.5
145	-0.611122	0.000000	35.104479	0.000000	49.0
146	-0.611122	0.000000	35.104479	0.000000	31.7
147	-0.611122	0.000000	35.104479	0.000000	40.6
148	-0.611122	0.000000	35.104479	0.000000	25.6
149	-0.611122	0.000000	35.104479	0.000000	12.3
150	-0.611122	0.000000	35.104479	0.000000	50.2
151	-0.611122	0.000000	35.104479	0.000000	13.8
152	-0.611122	0.000000	35.104479	0.000000	20.5
153	-0.611122	0.000000	35.104479	0.000000	30.0
154	-0.611122	0.000000	35.104479	0.000000	35.0
155	-0.611122	0.000000	35.104479	0.000000	25.6
156	-0.611122	0.000000	35.104479	0.000000	46.1
157	-0.611122	0.000000	35.104479	0.000000	33.1
158	-0.611122	0.000000	35.104479	0.000000	23.9
159	-0.611122	0.000000	35.104479	0.000000	44.7
160	-0.611122	0.000000	35.104479	0.000000	19.7
161	-0.611122	0.000000	35.104479	0.000000	36.5
162	-0.611122	0.000000	35.104479	0.000000	45.5
163	-0.611122	0.000000	35.104479	0.000000	49.3
164	-0.611122	0.000000	35.104479	0.000000	20.9
165	-0.611122	0.000000	35.104479	0.000000	40.8
166	-0.611122	0.000000	35.104479	0.000000	41.3
167	-0.611122	0.000000	35.104479	0.000000	21.8
168	-0.611122	0.000000	35.104479	0.000000	33.1
169	-0.611122	0.000000	35.104479	0.000000	37.9
170	-0.611122	0.000000	35.104479	0.000000	48.0
171	-0.611122	0.000000	35.104479	0.000000	18.5
172	-0.611122	0.000000	35.104479	0.000000	19.0
173	-0.611122	0.000000	35.104479	0.000000	52.3
174	-0.611122	0.000000	35.104479	0.000000	15.8
175	-0.611122	0.000000	35.104479	0.000000	18.9
176	-0.611122	0.000000	35.104479	0.000000	26.4
177	-0.611122	0.000000	35.104479	0.000000	44.6
178	-0.611122	0.000000	35.104479	0.000000	27.5
179	-0.611122	0.000000	35.104479	0.000000	48.7
180	-0.611122	0.000000	35.104479	0.000000	28.0
181	-0.611122	0.000000	35.104479	0.000000	23.7
182	-0.611122	0.000000	35.104479	0.000000	58.2
183	-0.611122	0.000000	35.104479	0.000000	15.8
184	-0.611122	0.000000	35.104479	0.000000	50.2
185	-0.611122	0.000000	35.104479	0.000000	24.3
186	-0.611122	0.000000	35.104479	0.000000	24.5
187	-0.611122	0.000000	35.104479	0.000000	50.9
188	-0.611122	0.000000	35.104479	0.000000	48.7
189	-0.611122	0.000000	35.104479	0.000000	29.5
190	-0.611122	0.000000	35.104479	0.000000	55.1
191	-0.611122	0.000000	35.104479	0.000000	25.9
192	-0.611122	0.000000	35.104479	0.000000	44.7
193	-0.611122	0.000000	35.104479	0.000000	33.6
194	-0.611122	0.000000	35.104479	0.000000	51.5
195	-0.611122	0.000000	35.104479	0.000000	28.4
196	-0.611122	0.000000	35.104479	0.000000	32.9
197	-0.611122	0.000000	35.104479	0.000000	35.1
198	-0.611122	0.000000	35.104479	0.000000	23.8
199	-0.611122	0.000000	35.104479	0.000000	28.0
200	-0.611122	0.000000	35.104479	0.000000	38.7
201	-0.611122	0.000000	35.104479	0.000000	11.0
202	-0.611122	0.000000	35.104479	0.000000	17.8
203	-0.611122	0.000000	35.104479	0.000000	46.3
204	-0.611122	0.000000	35.104479	0.000000	24.5
205	-0.611122	0.000000	35.104479	0.000000	20.1
206	-0.611122	0.000000	35.104479	0.000000	28.0
207	-0.611122	0.000000	35.104479	0.000000	49.4
208	-0.611122	0.000000	35.104479	0.000000	50.3
209	-0.611122	0.000000	35.104479	0.000000	25.3
210	-0.611122	0.000000	35.104479	0.000000	55.1
211	-0.611122	0.000000	35.104479	0.000000	27.2
212	-0.611122	0.000000	35.104479	0.000000	38.3
213	-0.611122	0.000000	35.104479	0.000000	32.3
214	-0.611122	0.000000	35.104479	0.000000	16.6
215	-0.611122	0.000000	35.104479	0.000000	62.6
216	-0.611122	0.000000	35.104479	0.000000	23.5
217	-0.611122	0.000000	35.104479	0.000000	37.2
218	-0.611122	0.000000	35.104479	0.000000	32.8
219	-0.611122	0.000000	35.104479	0.000000	21.2
220	-0.611122	0.000000	35.104479	0.000000	33.9
221	-0.611122	0.000000	35.104479	0.000000	32.8
222	-0.611122	0.000000	35.104479	0.000000	23.9
223	-0.611122	0.000000	35.104479	0.000000	51.4
224	-0.611122	0.000000	35.104479	0.000000	22.6
225	-0.611122	0.000000	35.104479	0.000000	26.5
226	-0.611122	0.000000	35.104479	0.000000	44.9
227	-0.611122	0.000000	35.104479	0.000000	45.6
228	-0.611122	0.000000	35.104479	0.000000	28.0
229	-0.611122	0.000000	35.104479	0.000000	24.9
230	-0.611122	0.000000	35.104479	0.000000	37.7
231	-0.611122	0.000000	35.104479	0.000000	27.3
232	-0.611122	0.000000	35.104479	0.000000	33.9
233	-0.611122	0.000000	35.104479	0.000000	40.1
234	-0.611122	0.000000	35.104479	0.000000	17.8
235	-0.611122	0.000000	35.104479	0.000000	47.1
236	-0.611122	0.000000	35.104479	0.000000	29.3
237	-0.611122	0.000000	35.104479	0.000000	42.4
238	-0.611122	0.000000	35.104479	0.000000	22.9
239	-0.611122	0.000000	35.104479	0.000000	17.9
240	-0.611122	0.000000	35.104479	0.000000	36.1
241	-0.611122	0.000000	35.104479	0.000000	37.0
242	-0.611122	0.000000	35.104479	0.000000	35.9
243	-0.611122	0.000000	35.104479	0.000000	37.8
244	-0.611122	0.000000	35.104479	0.000000	25.1
245	-0.611122	0.000000	35.104479	0.000000	41.1
246	-0.611122	0.000000	35.104479	0.000000	21.9
247	-0.611122	0.000000	35.104479	0.000000	23.1
248	-0.611122	0.000000	35.104479	0.000000	42.5
249	-0.611122	0.000000	35.104479	0.000000	21.2
250	-0.611122	0.000000	35.104479	0.000000	19.2
251	-0.611122	0.000000	35.104479	0.000000	38.2
252	-0.611122	0.000000	35.104479	0.000000	25.7
253	-0.611122	0.000000	35.104479	0.000000	30.9
254	-0.611122	0.000000	35.104479	0.000000	35.0
255	-0.611122	0.000000	35.104479	0.000000	22.7
256	-0.611122	0.000000	35.104479	0.000000	47.1
257	-0.611122	0.000000	35.104479	0.000000	29.1
258	-0.611122	0.000000	35.104479	0.000000	22.8
259	-0.611122	0.000000	35.104479	0.000000	40.9
260	-0.611122	0.000000	35.104479	0.000000	19.9
261	-0.611122	0.000000	35.104479	0.000000	35.1
262	-0.611122	0.000000	35.104479	0.000000	53.6
263	-0.611122	0.000000	35.104479	0.000000	26.3
264	-0.611122	0.000000	35.104479	0.000000	55.6
265	-0.611122	0.000000	35.104479	0.000000	23.1
266	-0.611122	0.000000	35.104479	0.000000	52.9
267	-0.611122	0.000000	35.104479	0.000000	34.3
268	-0.611122	0.000000	35.104479	0.000000	41.6
269	-0.611122	0.000000	35.104479	0.000000	58.8
270	-0.611122	0.000000	35.104479	0.000000	11.9
271	-0.611122	0.000000	35.104479	0.000000	10.5
272	-0.611122	0.000000	35.104479	0.000000	13.5
273	-0.611122	0.000000	35.104479	0.000000	12.7
274	-0.611122	0.000000	35.104479	0.000000	12.5
275	-0.611122	0.000000	35.104479	0.000000	12.9
276	-0.611122	0.000000	35.104479	0.000000	11.5
277	-0.611122	0.000000	35.104479	0.000000	11.0
278	-0.611122	0.000000	35.104479	0.000000	12.3
279	-0.611122	0.000000	35.104479	0.000000	12.7
280	-0.611122	0.000000	35.104479	0.000000	11.9
281	-0.611122	0.000000	35.104479	0.000000	11.6
282	-0.611122	0.000000	35.104479	0.000000	13.1
283	-0.611122	0.000000	35.104479	0.000000	13.9
284	-0.611122	0.000000	35.104479	0.000000	12.4
285	-0.611122	0.000000	35.104479	0.000000	12.7
286	-0.611122	0.000000	35.104479	0.000000	10.9
287	-0.611122	0.000000	35.104479	0.000000	15.0
288	-0.611122	0.000000	35.104479	0.000000	12.8
289	-0.611122	0.000000	35.104479	0.000000	12.7
290	-0.611122	0.000000	35.104479	0.000000	11.3
291	-0.611122	0.000000	35.104479	0.000000	13.0
292	-0.611122	0.000000	35.104479	0.000000	11.7
293	-0.611122	0.000000	35.104479	0.000000	11.8
294	-0.611122	0.000000	35.104479	0.000000	13.3
295	-0.611122	0.000000	35.104479	0.000000	12.3
296	-0.611122	0.000000	35.104479	0.000000	13.0
297	-0.611122	0.000000	35.104479	0.000000	12.5
298	-0.611122	0.000000	35.104479	0.000000	12.6
299	-0.611122	0.000000	35.104479	0.000000	12.3
300	-0.611122	0.000000	35.104479	0.000000	12.3
301	-0.611122	0.000000	35.104479	0.000000	12.7
302	-0.611122	0.000000	35.104479	0.000000	12.8
303	-0.611122	0.000000	35.104479	0.000000	12.7
304	-0.611122	0.000000	35.104479	0.000000	13.4
305	-0.611122	0.000000	35.104479	0.000000	12.6
306	-0.611122	0.000000	35.104479	0.000000	11.6
307	-0.611122	0.000000	35.104479	0.000000	12.9
308	-0.611122	0.000000	35.104479	0.000000	12.7
309	-0.611122	0.000000	35.104479	0.000000	11.8
310	-0.611122	0.000000	35.104479	0.000000	12.4
311	-0.611122	0.000000	35.104479	0.000000	11.7
312	-0.611122	0.000000	35.104479	0.000000	9.6
313	-0.611122	0.000000	35.104479	0.000000	12.9
314	-0.611122	0.000000	35.104479	0.000000	12.6
315	-0.611122	0.000000	35.104479	0.000000	12.5
316	-0.611122	0.000000	35.104479	0.000000	12.8
317	-0.611122	0.000000	35.104479	0.000000	47.3
318	-0.611122	0.000000	35.104479	0.000000	52.9
319	-0.611122	0.000000	35.104479	0.000000	78.8
320	-0.611122	0.000000	35.104479	0.000000	18.2
321	-0.611122	0.000000	35.104479	0.000000	12.7
322	-0.611122	0.000000	35.104479	0.000000	14.8
323	-0.611122	0.000000	35.104479	0.000000	12.0
324	-0.611122	0.000000	35.104479	0.000000	11.2
325	-0.611122	0.000000	35.104479	0.000000	11.6
326	-0.611122	0.000000	35.104479	0.000000	12.5
327	-0.611122	0.000000	35.104479	0.000000	47.5
328	-0.611122	0.000000	35.104479	0.000000	15.3
329	-0.611122	0.000000	35.104479	0.000000	11.1
330	-0.611122	0.000000	35.104479	0.000000	11.8
331	-0.611122	0.000000	35.104479	0.000000	11.6
332	-0.611122	0.000000	35.104479	0.000000	11.7
333	-0.611122	0.000000	35.104479	0.000000	11.4
334	-0.611122	0.000000	35.104479	0.000000	11.5
335	-0.611122	0.000000	35.104479	0.000000	10.9
336	-0.611122	0.000000	35.104479	0.000000	10.4
337	-0.611122	0.000000	35.104479	0.000000	11.6
338	-0.611122	0.000000	35.104479	0.000000	10.3
339	-0.611122	0.000000	35.104479	0.000000	11.6
340	-0.611122	0.000000	35.104479	0.000000	10.1
341	-0.611122	0.000000	35.104479	0.000000	10.8
342	-0.611122	0.000000	35.104479	0.000000	10.6
343	-0.611122	0.000000	35.104479	0.000000	10.2
344	-0.611122	0.000000	35.104479	0.000000	11.8
345	-0.611122	0.000000	35.104479	0.000000	9.8
346	-0.611122	0.000000	35.104479	0.000000	11.3
347	-0.611122	0.000000	35.104479	0.000000	11.0
348	-0.611122	0.000000	35.104479	0.000000	10.8
349	-0.611122	0.000000	35.104479	0.000000	10.4
350	-0.611122	0.000000	35.104479	0.000000	12.2
351	-0.611122	0.000000	35.104479	0.000000	10.7
352	-0.611122	0.000000	35.104479	0.000000	10.3
353	-0.611122	0.000000	35.104479	0.000000	10.2
354	-0.611122	0.000000	35.104479	0.000000	10.3
355	-0.611122	0.000000	35.104479	0.000000	10.9
356	-0.611122	0.000000	35.104479	0.000000	10.3
357	-0.611122	0.000000	35.104479	0.000000	10.4
358	-0.611122	0.000000	35.104479	0.000000	9.7
359	-0.611122	0.000000	35.104479	0.000000	10.5
360	-0.611122	0.000000	35.104479	0.000000	10.4
361	-0.611122	0.000000	35.104479	0.000000	10.4
362	-0.611122	0.000000	35.104479	0.000000	11.3
363	-0.611122	0.000000	35.104479	0.000000	10.5
364	-0.611122	0.000000	35.104479	0.000000	10.4
365	-0.611122	0.000000	35.104479	0.000000	11.0
366	-0.611122	0.000000	35.104479	0.000000	10.4
367	-0.611122	0.000000	35.104479	0.000000	10.4
368	-0.611122	0.000000	35.104479	0.000000	10.3
369	-0.611122	0.000000	35.104479	0.000000	10.1
370	-0.611122	0.000000	35.104479	0.000000	11.1
371	-0.611122	0.000000	35.104479	0.000000	11.4
372	-0.611122	0.000000	35.104479	0.000000	10.1
373	-0.611122	0.000000	35.104479	0.000000	10.5
374	-0.611122	0.000000	35.104479	0.000000	11.2
375	-0.611122	0.000000	35.104479	0.000000	10.2
376	-0.611122	0.000000	35.104479	0.000000	11.5
377	-0.611122	0.000000	35.104479	0.000000	10.1
378	-0.611122	0.000000	35.104479	0.000000	10.4
379	-0.611122	0.000000	35.104479	0.000000	10.8
380	-0.611122	0.000000	35.104479	0.000000	10.3
381	-0.611122	0.000000	35.104479	0.000000	10.3
382	-0.611122	0.000000	35.104479	0.000000	10.0
383	-0.611122	0.000000	35.104479	0.000000	10.3
384	-0.611122	0.000000	35.104479	0.000000	11.3
385	-0.611122	0.000000	35.104479	0.000000	10.5
386	-0.611122	0.000000	35.104479	0.000000	11.1
387	-0.611122	0.000000	35.104479	0.000000	10.9
388	-0.611122	0.000000	35.104479	0.000000	9.8
389	-0.611122	0.000000	35.104479	0.000000	11.7
390	-0.611122	0.000000	35.104479	0.000000	11.0
391	-0.611122	0.000000	35.104479	0.000000	9.9
392	-0.611122	0.000000	35.104479	0.000000	10.8
393	-0.611122	0.000000	35.104479	0.000000	10.8
394	-0.611122	0.000000	35.104479	0.000000	10.9
395	-0.611122	0.000000	35.104479	0.000000	10.0
396	-0.611122	0.000000	35.104479	0.000000	11.0
397	-0.611122	0.000000	35.104479	0.000000	10.9
398	-0.611122	0.000000	35.104479	0.000000	10.9
399	-0.611122	0.000000	35.104479	0.000000	10.6
400	-0.611122	0.000000	35.104479	0.000000	11.9
401	-0.611122	0.000000	35.104479	0.000000	11.9
402	-0.611122	0.000000	35.104479	0.000000	11.7
403	-0.611122	0.000000	35.104479	0.000000	11.9
404	-0.611122	0.000000	35.104479	0.000000	11.8
405	-0.611122	0.000000	35.104479	0.000000	12.0
406	-0.611122	0.000000	35.104479	0.000000	11.2
407	-0.611122	0.000000	35.104479	0.000000	11.7
408	-0.611122	0.000000	35.104479	0.000000	12.0
409	-0.611122	0.000000	35.104479	0.000000	10.6
410	-0.611122	0.000000	35.104479	0.000000	12.0
411	-0.611122	0.000000	35.104479	0.000000	11.5
412	-0.611122	0.000000	35.104479	0.000000	12.1
413	-0.611122	0.000000	35.104479	0.000000	10.3
414	-0.611122	0.000000	35.104479	0.000000	11.7
415	-0.611122	0.000000	35.104479	0.000000	11.3
416	-0.611122	0.000000	35.104479	0.000000	11.5
417	-0.611122	0.000000	35.104479	0.000000	11.5
418	-0.611122	0.000000	35.104479	0.000000	11.6
419	-0.611122	0.000000	35.104479	0.000000	11.0
420	-0.611122	0.000000	35.104479	0.000000	12.5
421	-0.611122	0.000000	35.104479	0.000000	12.3
422	-0.611122	0.000000	35.104479	0.000000	12.0
423	-0.611122	0.000000	35.104479	0.000000	11.7
424	-0.611122	0.000000	35.104479	0.000000	11.7
425	-0.611122	0.000000	35.104479	0.000000	11.9
426	-0.611122	0.000000	35.104479	0.000000	12.0
427	-0.611122	0.000000	35.104479	0.000000	12.4
428	-0.611122	0.000000	35.104479	0.000000	12.2
429	-0.611122	0.000000	35.104479	0.000000	11.8
430	-0.611122	0.000000	35.104479	0.000000	12.0
431	-0.611122	0.000000	35.104479	0.000000	12.5
432	-0.611122	0.000000	35.104479	0.000000	12.2
433	-0.611122	0.000000	35.104479	0.000000	12.3
434	-0.611122	0.000000	35.104479	0.000000	12.7
435	-0.611122	0.000000	35.104479	0.000000	12.4
436	-0.611122	0.000000	35.104479	0.000000	12.2
437	-0.611122	0.000000	35.104479	0.000000	12.4
438	-0.611122	0.000000	35.104479	0.000000	12.2
439	-0.611122	0.000000	35.104479	0.000000	12.3
440	-0.611122	0.000000	35.104479	0.000000	13.3
441	-0.611122	0.000000	35.104479	0.000000	12.3
442	-0.611122	0.000000	35.104479	0.000000	12.1
443	-0.611122	0.000000	35.104479	0.000000	11.9
444	-0.611122	0.000000	35.104479	0.000000	11.8
445	-0.611122	0.000000	35.104479	0.000000	12.5
446	-0.611122	0.000000	35.104479	0.000000	12.4
447	-0.611122	0.000000	35.104479	0.000000	11.9
448	-0.611122	0.000000	35.104479	0.000000	12.2
449	-0.611122	0.000000	35.104479	0.000000	12.9
450	-0.611122	0.000000	35.104479	0.000000	11.6
451	-0.611122	0.000000	35.104479	0.000000	11.9
452	-0.611122	0.000000	35.104479	0.000000	12.2
453	-0.611122	0.000000	35.104479	0.000000	12.2
454	-0.611122	0.000000	35.104479	0.000000	11.9
455	-0.611122	0.000000	35.104479	0.000000	12.0
456	-0.611122	0.000000	35.104479	0.000000	12.0
457	-0.611122	0.000000	35.104479	0.000000	11.7
458	-0.611122	0.000000	35.104479	0.000000	12.1
459	-0.611122	0.000000	35.104479	0.000000	12.7
460	-0.611122	0.000000	35.104479	0.000000	11.9
461	-0.611122	0.000000	35.104479	0.000000	11.9
462	-0.611122	0.000000	35.104479	0.000000	11.9
463	-0.611122	0.000000	35.104479	0.000000	11.8
464	-0.611122	0.000000	35.104479	0.000000	11.9
465	-0.611122	0.000000	35.104479	0.000000	12.2
466	-0.611122	0.000000	35.104479	0.000000	12.6
467	-0.611122	0.000000	35.104479	0.000000	12.3
468	-0.611122	0.000000	35.104479	0.000000	12.0
469	-0.611122	0.000000	35.104479	0.000000	12.0
470	-0.611122	0.000000	35.104479	0.000000	12.1
471	-0.611122	0.000000	35.104479	0.000000	11.9
472	-0.611122	0.000000	35.104479	0.000000	12.2
473	-0.611122	0.000000	35.104479	0.000000	11.8
474	-0.611122	0.000000	35.104479	0.000000	12.7
475	-0.611122	0.000000	35.104479	0.000000	12.2
476	-0.611122	0.000000	35.104479	0.000000	12.0
477	-0.611122	0.000000	35.104479	0.000000	12.8
478	-0.611122	0.000000	35.104479	0.000000	12.5
479	-0.611122	0.000000	35.104479	0.000000	12.7
480	-0.611122	0.000000	35.104479	0.000000	11.9
481	-0.611122	0.000000	35.104479	0.000000	12.0
482	-0.611122	0.000000	35.104479	0.000000	11.8
483	-0.611122	0.000000	35.104479	0.000000	11.9
484	-0.611122	0.000000	35.104479	0.000000	12.3
485	-0.611122	0.000000	35.104479	0.000000	12.4
486	-0.611122	0.000000	35.104479	0.000000	12.4
487	-0.611122	0.000000	35.104479	0.000000	12.5
488	-0.611122	0.000000	35.104479	0.000000	14.6
489	-0.611122	0.000000	35.104479	0.000000	13.2
490	-0.611122	0.000000	35.104479	0.000000	12.1
491	-0.611122	0.000000	35.104479	0.000000	12.7
492	-0.611122	0.000000	35.104479	0.000000	12.3
493	-0.611122	0.000000	35.104479	0.000000	12.4
494	-0.611122	0.000000	35.104479	0.000000	12.3
495	-0.611122	0.000000	35.104479	0.000000	13.0
496	-0.611122	0.000000	35.104479	0.000000	12.4
497	-0.611122	0.000000	35.104479	0.000000	12.2
498	-0.611122	0.000000	35.104479	0.000000	11.8
499	-0.611122	0.000000	35.104479	0.000000	12.3
