1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
116	-0.690624	0.000000	31.660370	0.000269	1.1
117	-0.690626	0.000000	31.660370	0.000261	1.1
118	-0.690628	0.000000	31.660370	0.000254	1.1
119	-0.690630	0.000000	31.660370	0.000246	1.0
120	-0.690632	0.000000	31.660370	0.000239	1.1
121	-0.690634	0.000000	31.660370	0.000235	1.1
122	-0.690635	0.000000	31.660370	0.000231	1.1
123	-0.690637	0.000000	31.660370	0.000223	1.0
124	-0.690639	0.000000	31.660370	0.000217	1.1
125	-0.690640	0.000000	31.660370	0.000210	1.1
126	-0.691259	0.000000	31.660370	0.000204	1.1
127	-0.691260	0.000000	31.660370	0.000183	1.1
128	-0.691261	0.000000	31.660370	0.000178	1.2
129	-0.691262	0.000000	31.660370	0.000172	1.1
130	-0.691263	0.000000	31.660370	0.000167	1.1
131	-0.691264	0.000000	31.660370	0.000162	1.1
132	-0.691265	0.000000	31.660370	0.000157	1.1
133	-0.691265	0.000000	31.660370	0.000132	1.1
134	-0.691266	0.000000	31.660370	0.000121	1.0
135	-0.691266	0.000000	31.660370	0.000112	1.0
136	-0.691267	0.000000	31.660370	0.000105	1.0
137	-0.691267	0.000000	31.660370	0.000099	1.1
138	-0.691267	0.000000	31.660370	0.000094	1.1
139	-0.691268	0.000000	31.660370	0.000090	1.1
140	-0.691268	0.000000	31.660370	0.000086	1.1
141	-0.691268	0.000000	31.660370	0.000083	1.1
142	-0.691268	0.000000	31.660370	0.000080	1.0
143	-0.691269	0.000000	31.660370	0.000077	1.1
144	-0.691269	0.000000	31.660370	0.000075	1.1
145	-0.691269	0.000000	31.660370	0.000072	1.1
146	-0.691269	0.000000	31.660370	0.000070	1.1
147	-0.691269	0.000000	31.660370	0.000068	1.2
148	-0.691269	0.000000	31.660370	0.000059	1.1
149	-0.691270	0.000000	31.660370	0.000058	1.2
150	-0.691270	0.000000	31.660370	0.000056	1.1
151	-0.691270	0.000000	31.660370	0.000054	1.1
152	-0.691270	0.000000	31.660370	0.000053	1.1
153	-0.691270	0.000000	31.660370	0.000284	1.1
154	-0.691272	0.000000	31.660370	0.000325	1.1
155	-0.691276	0.000000	31.660370	0.000308	1.1
156	-0.691279	0.000000	31.660370	0.000272	1.1
157	-0.691281	0.000000	31.660370	0.000255	1.0
158	-0.691283	0.000000	31.660370	0.000241	1.0
159	-0.691285	0.000000	31.660370	0.000229	1.0
160	-0.691286	0.000000	31.660370	0.000220	1.1
161	-0.691906	0.000000	31.660370	0.000209	1.1
162	-0.691907	0.000000	31.660370	0.000201	1.1
163	-0.691909	0.000000	31.660370	0.000277	1.1
164	-0.691911	0.000000	31.660370	0.000164	1.1
165	-0.691911	0.000000	31.660370	0.000150	1.2
166	-0.691912	0.000000	31.660370	0.000138	1.2
167	-0.691913	0.000000	31.660370	0.000128	1.1
168	-0.691913	0.000000	31.660370	0.000120	1.1
169	-0.691914	0.000000	31.660370	0.000113	1.1
170	-0.691914	0.000000	31.660370	0.000107	1.1
171	-0.691914	0.000000	31.660370	0.000102	1.1
172	-0.691915	0.000000	31.660370	0.000097	1.2
173	-0.691915	0.000000	31.660370	0.000093	1.2
174	-0.691915	0.000000	31.660370	0.000089	1.0
175	-0.691915	0.000000	31.660370	0.000085	1.1
176	-0.691916	0.000000	31.660370	0.000082	1.1
177	-0.691916	0.000000	31.660370	0.000079	1.1
178	-0.691916	0.000000	31.660370	0.000076	1.1
179	-0.691916	0.000000	31.660370	0.000074	1.1
180	-0.691916	0.000000	31.660370	0.000071	1.1
181	-0.691916	0.000000	31.660370	0.000285	1.1
182	-0.691916	1.000000	30.221262	0.000310	1.1
183	-0.691916	2.000000	28.907294	0.000281	1.2
184	-0.692535	3.000000	27.702823	0.000078	1.1
185	-0.692535	4.000000	26.594710	0.000073	1.1
186	-0.692535	3.990000	26.605353	0.000069	1.0
187	-0.692536	3.980000	26.616003	0.000066	1.1
188	-0.692536	3.970000	26.626662	0.000063	1.1
189	-0.692536	3.960000	26.637330	0.000265	1.1
190	-0.692535	4.960000	25.611239	0.000077	1.1
191	-0.692536	5.960000	24.661267	0.000072	1.1
192	-0.692536	5.950000	24.670418	0.000068	1.1
193	-0.692536	5.940000	24.679575	0.000065	1.1
194	-0.692536	5.930000	24.688740	0.000062	1.1
195	-0.692536	5.920000	24.697911	0.000795	1.1
196	-0.692551	5.910000	24.707089	0.000749	1.2
197	-0.692562	5.900000	24.716274	0.000625	1.1
198	-0.692571	5.890000	24.725465	0.000530	1.1
199	-0.692578	5.880000	24.734664	0.000569	1.0
200	-0.692586	5.870000	24.743869	0.000494	1.1
201	-0.692591	5.860000	24.753081	0.000505	1.1
202	-0.692596	5.850000	24.762300	0.000409	1.2
203	-0.692600	5.840000	24.771526	0.000374	1.1
204	-0.692603	5.830000	24.780759	0.000344	1.1
205	-0.692606	5.820000	24.789998	0.000394	1.1
206	-0.692608	5.810000	24.799245	0.000303	1.1
207	-0.692610	5.800000	24.808498	0.000283	1.1
208	-0.692612	5.790000	24.817759	0.000264	1.1
209	-0.692613	5.780000	24.827026	0.000346	1.1
210	-0.692614	5.770000	24.836300	0.000244	1.1
211	-0.692616	5.760000	24.845581	0.000229	1.1
212	-0.692617	5.750000	24.854870	0.000216	1.1
213	-0.692618	5.740000	24.864165	0.000205	1.1
214	-0.692619	5.730000	24.873467	0.000324	1.1
215	-0.692620	5.720000	24.882775	0.000196	1.1
216	-0.692621	5.710000	24.892091	0.000186	1.1
217	-0.692622	5.700000	24.901414	0.000176	1.1
218	-0.692622	5.690000	24.910744	0.000168	1.1
219	-0.692623	5.680000	24.920081	0.000160	1.0
220	-0.692624	5.670000	24.929425	0.000154	1.2
221	-0.692624	5.660000	24.938776	0.000318	1.1
222	-0.692625	5.650000	24.948134	0.000153	1.1
223	-0.692625	5.640000	24.957498	0.000145	1.0
224	-0.692626	5.630000	24.966870	0.000139	1.1
225	-0.692626	5.620000	24.976249	0.000133	1.1
226	-0.692627	5.610000	24.985635	0.000128	1.1
227	-0.692627	5.600000	24.995029	0.000113	1.1
228	-0.692627	5.590000	25.004429	0.000110	1.1
229	-0.692628	5.580000	25.013836	0.000106	1.1
230	-0.692628	5.570000	25.023250	0.000103	1.1
231	-0.692628	5.560000	25.032672	0.000100	1.0
232	-0.692628	5.550000	25.042100	0.000108	1.1
233	-0.692629	5.540000	25.051536	0.000105	1.1
234	-0.693248	5.530000	25.060979	0.000100	1.1
235	-0.693248	5.520000	25.070428	0.000098	1.1
