1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
98	-0.688647	0.000000	24.538569	0.000005	2.7
99	-0.688647	0.000000	24.538569	0.000005	2.3
100	-0.688647	0.000000	24.538569	0.000004	14.8
101	-0.688647	0.000000	24.538569	0.000004	2.3
102	-0.688647	0.000000	24.538569	0.000004	37.7
103	-0.688657	0.000000	24.538569	0.000003	11.3
104	-0.688657	0.000000	24.538569	0.000003	2.5
105	-0.688657	0.000000	24.538569	0.000003	2.2
106	-0.688657	0.000000	24.538569	0.000003	11.5
107	-0.688666	0.000000	24.538569	0.000003	28.4
108	-0.688666	0.000000	24.538569	0.000002	27.1
109	-0.688666	0.000000	24.538569	0.000002	3.9
110	-0.688666	0.000000	24.538569	0.000002	2.5
111	-0.688666	0.000000	24.538569	0.000002	2.2
112	-0.688666	0.000000	24.538569	0.000002	16.4
113	-0.688666	0.000000	24.538569	0.000002	2.5
114	-0.688666	0.000000	24.538569	0.000002	2.2
115	-0.688666	0.000000	24.538569	0.000001	2.3
116	-0.688666	0.000000	24.538569	0.000001	2.3
117	-0.688666	0.000000	24.538569	0.000001	2.2
118	-0.688666	0.000000	24.538569	0.000001	37.1
119	-0.688666	0.000000	24.538569	0.000001	16.3
120	-0.688666	0.000000	24.538569	0.000001	2.4
121	-0.688666	0.000000	24.538569	0.000001	11.4
122	-0.688666	0.000000	24.538569	0.000001	6.6
123	-0.688666	0.000000	24.538569	0.000001	44.4
124	-0.688666	0.000000	24.538569	0.000001	10.4
125	-0.688666	0.000000	24.538569	0.000001	11.6
126	-0.688666	0.000000	24.538569	0.000001	5.3
127	-0.688666	0.000000	24.538569	0.000001	49.5
128	-0.688666	0.000000	24.538569	0.000001	5.2
129	-0.688666	0.000000	24.538569	0.000001	2.4
130	-0.688666	0.000000	24.538569	0.000001	3.8
131	-0.688666	0.000000	24.538569	0.000001	14.3
132	-0.688666	0.000000	24.538569	0.000000	2.3
133	-0.688666	0.000000	24.538569	0.000000	2.2
134	-0.688666	0.000000	24.538569	0.000000	39.5
135	-0.688666	0.000000	24.538569	0.000000	13.3
136	-0.688666	0.000000	24.538569	0.000000	2.2
137	-0.688666	0.000000	24.538569	0.000000	14.5
138	-0.688666	0.000000	24.538569	0.000000	2.2
139	-0.688666	0.000000	24.538569	0.000000	39.8
140	-0.688666	0.000000	24.538569	0.000000	16.2
141	-0.688666	0.000000	24.538569	0.000000	2.5
142	-0.688666	0.000000	24.538569	0.000000	15.2
143	-0.688666	0.000000	24.538569	0.000000	23.0
144	-0.688666	0.000000	24.538569	0.000000	26.7
145	-0.688666	0.000000	24.538569	0.000000	2.7
146	-0.688666	0.000000	24.538569	0.000000	2.3
147	-0.688666	0.000000	24.538569	0.000000	13.7
148	-0.688666	0.000000	24.538569	0.000000	2.2
149	-0.688666	0.000000	24.538569	0.000000	15.3
150	-0.688666	0.000000	24.538569	0.000000	31.7
151	-0.688666	0.000000	24.538569	0.000000	3.0
152	-0.688666	0.000000	24.538569	0.000000	2.3
153	-0.688666	0.000000	24.538569	0.000000	13.5
154	-0.688666	0.000000	24.538569	0.000000	2.7
155	-0.688666	0.000000	24.538569	0.000000	2.3
156	-0.688666	0.000000	24.538569	0.000000	3.2
157	-0.688666	0.000000	24.538569	0.000000	40.9
158	-0.688666	0.000000	24.538569	0.000000	7.5
159	-0.688666	0.000000	24.538569	0.000000	2.5
160	-0.688666	0.000000	24.538569	0.000000	2.3
161	-0.688666	0.000000	24.538569	0.000000	3.1
162	-0.688666	0.000000	24.538569	0.000000	2.9
163	-0.688666	0.000000	24.538569	0.000000	3.1
164	-0.688666	0.000000	24.538569	0.000000	3.3
165	-0.688666	0.000000	24.538569	0.000000	3.2
166	-0.688666	0.000000	24.538569	0.000000	2.3
167	-0.688666	0.000000	24.538569	0.000000	2.3
168	-0.688666	0.000000	24.538569	0.000000	36.3
169	-0.688666	0.000000	24.538569	0.000000	12.9
170	-0.688666	0.000000	24.538569	0.000000	2.7
171	-0.688666	0.000000	24.538569	0.000000	2.4
172	-0.688666	0.000000	24.538569	0.000000	2.3
173	-0.688666	0.000000	24.538569	0.000000	15.9
174	-0.688666	0.000000	24.538569	0.000000	2.3
175	-0.688666	0.000000	24.538569	0.000000	2.2
176	-0.688666	0.000000	24.538569	0.000000	2.2
177	-0.688666	0.000000	24.538569	0.000000	2.1
178	-0.688666	0.000000	24.538569	0.000000	2.2
179	-0.688666	0.000000	24.538569	0.000000	19.5
180	-0.688666	0.000000	24.538569	0.000000	32.4
181	-0.688666	0.000000	24.538569	0.000000	2.8
182	-0.688666	0.000000	24.538569	0.000000	2.4
183	-0.688666	0.000000	24.538569	0.000000	4.7
184	-0.688666	0.000000	24.538569	0.000000	2.4
185	-0.688666	0.000000	24.538569	0.000000	11.7
186	-0.688666	0.000000	24.538569	0.000000	31.4
187	-0.688666	0.000000	24.538569	0.000000	22.3
188	-0.688666	0.000000	24.538569	0.000000	3.0
189	-0.688666	0.000000	24.538569	0.000000	2.2
190	-0.688666	0.000000	24.538569	0.000000	13.8
191	-0.688666	0.000000	24.538569	0.000000	2.6
192	-0.688666	0.000000	24.538569	0.000000	39.0
193	-0.688666	0.000000	24.538569	0.000000	17.2
194	-0.688666	0.000000	24.538569	0.000000	2.2
195	-0.688666	0.000000	24.538569	0.000000	11.9
196	-0.688666	0.000000	24.538569	0.000000	3.0
197	-0.688666	0.000000	24.538569	0.000000	2.5
198	-0.688666	0.000000	24.538569	0.000000	32.1
199	-0.688666	0.000000	24.538569	0.000000	22.6
200	-0.688666	0.000000	24.538569	0.000000	3.2
201	-0.688666	0.000000	24.538569	0.000000	2.4
202	-0.688666	0.000000	24.538569	0.000000	13.8
203	-0.688666	0.000000	24.538569	0.000000	14.9
204	-0.688666	0.000000	24.538569	0.000000	37.3
205	-0.688666	0.000000	24.538569	0.000000	3.4
206	-0.688666	0.000000	24.538569	0.000000	2.7
207	-0.688666	0.000000	24.538569	0.000000	2.3
208	-0.688666	0.000000	24.538569	0.000000	12.2
209	-0.688666	0.000000	24.538569	0.000000	5.4
210	-0.688666	0.000000	24.538569	0.000000	24.6
211	-0.688666	0.000000	24.538569	0.000000	32.2
212	-0.688666	0.000000	24.538569	0.000000	2.3
213	-0.688666	0.000000	24.538569	0.000000	15.1
214	-0.688666	0.000000	24.538569	0.000000	2.3
215	-0.688666	0.000000	24.538569	0.000000	44.0
216	-0.688666	0.000000	24.538569	0.000000	11.5
217	-0.688666	0.000000	24.538569	0.000000	2.4
218	-0.688666	0.000000	24.538569	0.000000	13.9
219	-0.688666	0.000000	24.538569	0.000000	2.5
220	-0.688666	0.000000	24.538569	0.000000	54.7
221	-0.688666	0.000000	24.538569	0.000000	3.2
222	-0.688666	0.000000	24.538569	0.000000	2.5
223	-0.688666	0.000000	24.538569	0.000000	15.0
224	-0.688666	0.000000	24.538569	0.000000	2.2
225	-0.688666	0.000000	24.538569	0.000000	32.9
226	-0.688666	0.000000	24.538569	0.000000	19.5
227	-0.688666	0.000000	24.538569	0.000000	2.5
228	-0.688666	0.000000	24.538569	0.000000	15.0
229	-0.688666	0.000000	24.538569	0.000000	2.3
230	-0.688666	0.000000	24.538569	0.000000	11.6
231	-0.688666	0.000000	24.538569	0.000000	26.8
232	-0.688666	0.000000	24.538569	0.000000	15.9
233	-0.688666	0.000000	24.538569	0.000000	2.4
234	-0.688666	0.000000	24.538569	0.000000	16.6
235	-0.688666	0.000000	24.538569	0.000000	2.4
236	-0.688666	0.000000	24.538569	0.000000	50.8
237	-0.688666	0.000000	24.538569	0.000000	9.6
238	-0.688666	0.000000	24.538569	0.000000	14.2
239	-0.688666	0.000000	24.538569	0.000000	2.4
240	-0.688666	0.000000	24.538569	0.000000	45.7
241	-0.688666	0.000000	24.538569	0.000000	11.8
242	-0.688666	0.000000	24.538569	0.000000	2.2
243	-0.688666	0.000000	24.538569	0.000000	2.2
244	-0.688666	0.000000	24.538569	0.000000	17.2
245	-0.688666	0.000000	24.538569	0.000000	44.5
246	-0.688666	0.000000	24.538569	0.000000	6.0
247	-0.688666	0.000000	24.538569	0.000000	2.6
248	-0.688666	0.000000	24.538569	0.000000	2.4
249	-0.688666	0.000000	24.538569	0.000000	2.1
250	-0.688666	0.000000	24.538569	0.000000	13.8
251	-0.688666	0.000000	24.538569	0.000000	2.4
252	-0.688666	0.000000	24.538569	0.000000	36.4
253	-0.688666	0.000000	24.538569	0.000000	16.3
254	-0.688666	0.000000	24.538569	0.000000	2.3
255	-0.688666	0.000000	24.538569	0.000000	15.5
256	-0.688666	0.000000	24.538569	0.000000	3.0
257	-0.688666	0.000000	24.538569	0.000000	27.2
258	-0.688666	0.000000	24.538569	0.000000	25.7
259	-0.688666	0.000000	24.538569	0.000000	2.9
260	-0.688666	0.000000	24.538569	0.000000	2.4
261	-0.688666	0.000000	24.538569	0.000000	2.1
262	-0.688666	0.000000	24.538569	0.000000	12.9
263	-0.688666	0.000000	24.538569	0.000000	56.4
264	-0.688666	0.000000	24.538569	0.000000	2.6
265	-0.688666	0.000000	24.538569	0.000000	2.3
266	-0.688666	0.000000	24.538569	0.000000	14.1
267	-0.688666	0.000000	24.538569	0.000000	2.4
268	-0.688666	0.000000	24.538569	0.000000	2.2
269	-0.688666	0.000000	24.538569	0.000000	11.9
270	-0.688666	0.000000	24.538569	0.000000	33.0
271	-0.688666	0.000000	24.538569	0.000000	13.0
272	-0.688666	0.000000	24.538569	0.000000	3.3
273	-0.688666	0.000000	24.538569	0.000000	13.9
274	-0.688666	0.000000	24.538569	0.000000	43.0
275	-0.688666	0.000000	24.538569	0.000000	14.2
276	-0.688666	0.000000	24.538569	0.000000	2.8
277	-0.688666	0.000000	24.538569	0.000000	15.7
278	-0.688666	0.000000	24.538569	0.000000	2.5
279	-0.688666	0.000000	24.538569	0.000000	2.3
280	-0.688666	0.000000	24.538569	0.000000	44.4
281	-0.688666	0.000000	24.538569	0.000000	15.3
282	-0.688666	0.000000	24.538569	0.000000	13.4
283	-0.688666	0.000000	24.538569	0.000000	2.7
284	-0.688666	0.000000	24.538569	0.000000	34.4
285	-0.688666	0.000000	24.538569	0.000000	18.6
286	-0.688666	0.000000	24.538569	0.000000	3.0
287	-0.688666	0.000000	24.538569	0.000000	2.3
288	-0.688666	0.000000	24.538569	0.000000	2.1
289	-0.688666	0.000000	24.538569	0.000000	14.1
290	-0.688666	0.000000	24.538569	0.000000	2.6
291	-0.688666	0.000000	24.538569	0.000000	23.7
292	-0.688666	0.000000	24.538569	0.000000	27.6
293	-0.688666	0.000000	24.538569	0.000000	7.5
294	-0.688666	0.000000	24.538569	0.000000	2.4
295	-0.688666	0.000000	24.538569	0.000000	2.1
296	-0.688666	0.000000	24.538569	0.000000	16.5
297	-0.688666	0.000000	24.538569	0.000000	2.1
298	-0.688666	0.000000	24.538569	0.000000	31.1
299	-0.688666	0.000000	24.538569	0.000000	21.9
300	-0.688666	0.000000	24.538569	0.000000	3.0
301	-0.688666	0.000000	24.538569	0.000000	2.4
302	-0.688666	0.000000	24.538569	0.000000	13.1
303	-0.688666	0.000000	24.538569	0.000000	2.6
304	-0.688666	0.000000	24.538569	0.000000	2.2
305	-0.688666	0.000000	24.538569	0.000000	2.2
306	-0.688666	0.000000	24.538569	0.000000	32.5
307	-0.688666	0.000000	24.538569	0.000000	19.4
308	-0.688666	0.000000	24.538569	0.000000	2.7
309	-0.688666	0.000000	24.538569	0.000000	2.4
310	-0.688666	0.000000	24.538569	0.000000	2.3
311	-0.688666	0.000000	24.538569	0.000000	14.7
312	-0.688666	0.000000	24.538569	0.000000	2.3
313	-0.688666	0.000000	24.538569	0.000000	13.1
314	-0.688666	0.000000	24.538569	0.000000	36.2
315	-0.688666	0.000000	24.538569	0.000000	2.4
316	-0.688666	0.000000	24.538569	0.000000	2.4
317	-0.688666	0.000000	24.538569	0.000000	13.6
318	-0.688666	0.000000	24.538569	0.000000	2.2
319	-0.688666	0.000000	24.538569	0.000000	36.0
320	-0.688666	0.000000	24.538569	0.000000	30.9
321	-0.688666	0.000000	24.538569	0.000000	2.4
322	-0.688666	0.000000	24.538569	0.000000	17.7
323	-0.688666	0.000000	24.538569	0.000000	30.0
324	-0.688666	0.000000	24.538569	0.000000	4.6
325	-0.688666	0.000000	24.538569	0.000000	2.6
326	-0.688666	0.000000	24.538569	0.000000	9.8
327	-0.688666	0.000000	24.538569	0.000000	10.4
328	-0.688666	0.000000	24.538569	0.000000	34.3
329	-0.688666	0.000000	24.538569	0.000000	18.8
330	-0.688666	0.000000	24.538569	0.000000	2.5
331	-0.688666	0.000000	24.538569	0.000000	2.2
332	-0.688666	0.000000	24.538569	0.000000	14.8
333	-0.688666	0.000000	24.538569	0.000000	2.4
334	-0.688666	0.000000	24.538569	0.000000	2.2
335	-0.688666	0.000000	24.538569	0.000000	48.8
336	-0.688666	0.000000	24.538569	0.000000	2.6
337	-0.688666	0.000000	24.538569	0.000000	2.3
338	-0.688666	0.000000	24.538569	0.000000	15.0
339	-0.688666	0.000000	24.538569	0.000000	2.2
340	-0.688666	0.000000	24.538569	0.000000	34.1
341	-0.688666	0.000000	24.538569	0.000000	18.1
342	-0.688666	0.000000	24.538569	0.000000	2.6
343	-0.688666	0.000000	24.538569	0.000000	2.6
344	-0.688666	0.000000	24.538569	0.000000	14.2
345	-0.688666	0.000000	24.538569	0.000000	2.2
346	-0.688666	0.000000	24.538569	0.000000	2.3
347	-0.688666	0.000000	24.538569	0.000000	12.8
348	-0.688666	0.000000	24.538569	0.000000	33.0
349	-0.688666	0.000000	24.538569	0.000000	8.4
350	-0.688666	0.000000	24.538569	0.000000	2.6
351	-0.688666	0.000000	24.538569	0.000000	14.5
352	-0.688666	0.000000	24.538569	0.000000	2.4
353	-0.688666	0.000000	24.538569	0.000000	31.0
354	-0.688666	0.000000	24.538569	0.000000	22.6
355	-0.688666	0.000000	24.538569	0.000000	2.8
356	-0.688666	0.000000	24.538569	0.000000	2.3
357	-0.688666	0.000000	24.538569	0.000000	14.8
358	-0.688666	0.000000	24.538569	0.000000	23.4
359	-0.688666	0.000000	24.538569	0.000000	36.1
360	-0.688666	0.000000	24.538569	0.000000	2.5
361	-0.688666	0.000000	24.538569	0.000000	14.4
362	-0.688666	0.000000	24.538569	0.000000	2.6
363	-0.688666	0.000000	24.538569	0.000000	12.2
364	-0.688666	0.000000	24.538569	0.000000	35.9
365	-0.688666	0.000000	24.538569	0.000000	5.2
366	-0.688666	0.000000	24.538569	0.000000	2.4
367	-0.688666	0.000000	24.538569	0.000000	2.2
368	-0.688666	0.000000	24.538569	0.000000	17.9
369	-0.688666	0.000000	24.538569	0.000000	2.8
370	-0.688666	0.000000	24.538569	0.000000	2.4
371	-0.688666	0.000000	24.538569	0.000000	16.9
372	-0.688666	0.000000	24.538569	0.000000	38.0
373	-0.688666	0.000000	24.538569	0.000000	2.3
374	-0.688666	0.000000	24.538569	0.000000	16.4
375	-0.688666	0.000000	24.538569	0.000000	2.4
376	-0.688666	0.000000	24.538569	0.000000	21.8
377	-0.688666	0.000000	24.538569	0.000000	24.0
378	-0.688666	0.000000	24.538569	0.000000	9.3
379	-0.688666	0.000000	24.538569	0.000000	2.6
380	-0.688666	0.000000	24.538569	0.000000	2.2
381	-0.688666	0.000000	24.538569	0.000000	14.6
382	-0.688666	0.000000	24.538569	0.000000	2.3
383	-0.688666	0.000000	24.538569	0.000000	45.8
384	-0.688666	0.000000	24.538569	0.000000	10.0
385	-0.688666	0.000000	24.538569	0.000000	2.1
386	-0.688666	0.000000	24.538569	0.000000	14.1
387	-0.688666	0.000000	24.538569	0.000000	12.7
388	-0.688666	0.000000	24.538569	0.000000	22.0
389	-0.688666	0.000000	24.538569	0.000000	18.6
390	-0.688666	0.000000	24.538569	0.000000	2.8
391	-0.688666	0.000000	24.538569	0.000000	2.4
392	-0.688666	0.000000	24.538569	0.000000	15.3
393	-0.688666	0.000000	24.538569	0.000000	2.4
394	-0.688666	0.000000	24.538569	0.000000	24.5
395	-0.688666	0.000000	24.538569	0.000000	24.2
396	-0.688666	0.000000	24.538569	0.000000	3.1
397	-0.688666	0.000000	24.538569	0.000000	2.4
398	-0.688666	0.000000	24.538569	0.000000	12.4
399	-0.688666	0.000000	24.538569	0.000000	2.6
400	-0.688666	0.000000	24.538569	0.000000	2.3
401	-0.688666	0.000000	24.538569	0.000000	23.8
402	-0.688666	0.000000	24.538569	0.000000	22.2
403	-0.688666	0.000000	24.538569	0.000000	2.6
404	-0.688666	0.000000	24.538569	0.000000	2.4
405	-0.688666	0.000000	24.538569	0.000000	13.8
406	-0.688666	0.000000	24.538569	0.000000	2.3
407	-0.688666	0.000000	24.538569	0.000000	2.1
408	-0.688666	0.000000	24.538569	0.000000	44.4
409	-0.688666	0.000000	24.538569	0.000000	4.2
410	-0.688666	0.000000	24.538569	0.000000	2.2
411	-0.688666	0.000000	24.538569	0.000000	15.4
412	-0.688666	0.000000	24.538569	0.000000	2.3
413	-0.688666	0.000000	24.538569	0.000000	10.8
414	-0.688666	0.000000	24.538569	0.000000	28.0
415	-0.688666	0.000000	24.538569	0.000000	10.9
416	-0.688666	0.000000	24.538569	0.000000	2.8
417	-0.688666	0.000000	24.538569	0.000000	2.3
418	-0.688666	0.000000	24.538569	0.000000	16.1
419	-0.688666	0.000000	24.538569	0.000000	2.4
420	-0.688666	0.000000	24.538569	0.000000	21.6
421	-0.688666	0.000000	24.538569	0.000000	25.1
422	-0.688666	0.000000	24.538569	0.000000	3.6
423	-0.688666	0.000000	24.538569	0.000000	2.3
424	-0.688666	0.000000	24.538569	0.000000	16.9
425	-0.688666	0.000000	24.538569	0.000000	2.5
426	-0.688666	0.000000	24.538569	0.000000	23.4
427	-0.688666	0.000000	24.538569	0.000000	31.7
428	-0.688666	0.000000	24.538569	0.000000	2.9
429	-0.688666	0.000000	24.538569	0.000000	2.4
430	-0.688666	0.000000	24.538569	0.000000	8.0
431	-0.688666	0.000000	24.538569	0.000000	9.4
432	-0.688666	0.000000	24.538569	0.000000	2.4
433	-0.688666	0.000000	24.538569	0.000000	32.9
434	-0.688666	0.000000	24.538569	0.000000	17.3
435	-0.688666	0.000000	24.538569	0.000000	2.3
436	-0.688666	0.000000	24.538569	0.000000	13.9
437	-0.688666	0.000000	24.538569	0.000000	4.6
438	-0.688666	0.000000	24.538569	0.000000	2.4
439	-0.688666	0.000000	24.538569	0.000000	45.2
440	-0.688666	0.000000	24.538569	0.000000	10.7
441	-0.688666	0.000000	24.538569	0.000000	14.7
442	-0.688666	0.000000	24.538569	0.000000	2.3
443	-0.688666	0.000000	24.538569	0.000000	34.2
444	-0.688666	0.000000	24.538569	0.000000	21.5
445	-0.688666	0.000000	24.538569	0.000000	2.5
446	-0.688666	0.000000	24.538569	0.000000	16.4
447	-0.688666	0.000000	24.538569	0.000000	2.4
448	-0.688666	0.000000	24.538569	0.000000	25.1
449	-0.688666	0.000000	24.538569	0.000000	27.2
450	-0.688666	0.000000	24.538569	0.000000	2.8
451	-0.688666	0.000000	24.538569	0.000000	2.2
452	-0.688666	0.000000	24.538569	0.000000	14.9
453	-0.688666	0.000000	24.538569	0.000000	2.9
454	-0.688666	0.000000	24.538569	0.000000	20.7
455	-0.688666	0.000000	24.538569	0.000000	23.5
456	-0.688666	0.000000	24.538569	0.000000	9.2
457	-0.688666	0.000000	24.538569	0.000000	2.4
458	-0.688666	0.000000	24.538569	0.000000	2.2
459	-0.688666	0.000000	24.538569	0.000000	12.9
460	-0.688666	0.000000	24.538569	0.000000	2.4
461	-0.688666	0.000000	24.538569	0.000000	56.4
462	-0.688666	0.000000	24.538569	0.000000	14.8
463	-0.688666	0.000000	24.538569	0.000000	2.4
464	-0.688666	0.000000	24.538569	0.000000	53.7
465	-0.688666	0.000000	24.538569	0.000000	2.7
466	-0.688666	0.000000	24.538569	0.000000	2.4
467	-0.688666	0.000000	24.538569	0.000000	16.0
468	-0.688666	0.000000	24.538569	0.000000	2.6
469	-0.688666	0.000000	24.538569	0.000000	2.2
470	-0.688666	0.000000	24.538569	0.000000	47.3
471	-0.688666	0.000000	24.538569	0.000000	3.0
472	-0.688666	0.000000	24.538569	0.000000	2.8
473	-0.688666	0.000000	24.538569	0.000000	2.3
474	-0.688666	0.000000	24.538569	0.000000	14.7
475	-0.688666	0.000000	24.538569	0.000000	2.2
476	-0.688666	0.000000	24.538569	0.000000	12.0
477	-0.688666	0.000000	24.538569	0.000000	40.7
478	-0.688666	0.000000	24.538569	0.000000	15.7
479	-0.688666	0.000000	24.538569	0.000000	2.5
480	-0.688666	0.000000	24.538569	0.000000	45.2
481	-0.688666	0.000000	24.538569	0.000000	3.3
482	-0.688666	0.000000	24.538569	0.000000	2.5
483	-0.688666	0.000000	24.538569	0.000000	2.1
484	-0.688666	0.000000	24.538569	0.000000	2.2
485	-0.688666	0.000000	24.538569	0.000000	4.4
486	-0.688666	0.000000	24.538569	0.000000	2.4
487	-0.688666	0.000000	24.538569	0.000000	12.2
488	-0.688666	0.000000	24.538569	0.000000	2.7
489	-0.688666	0.000000	24.538569	0.000000	2.2
490	-0.688666	0.000000	24.538569	0.000000	48.4
491	-0.688666	0.000000	24.538569	0.000000	4.9
492	-0.688666	0.000000	24.538569	0.000000	2.4
493	-0.688666	0.000000	24.538569	0.000000	15.6
494	-0.688666	0.000000	24.538569	0.000000	2.4
495	-0.688666	0.000000	24.538569	0.000000	23.3
496	-0.688666	0.000000	24.538569	0.000000	32.2
497	-0.688666	0.000000	24.538569	0.000000	2.3
498	-0.688666	0.000000	24.538569	0.000000	14.5
499	-0.688666	0.000000	24.538569	0.000000	2.5
500	-0.688666	0.000000	24.538569	0.000000	39.4
501	-0.688666	0.000000	24.538569	0.000000	15.7
502	-0.688666	0.000000	24.538569	0.000000	16.0
503	-0.688666	0.000000	24.538569	0.000000	2.7
504	-0.688666	0.000000	24.538569	0.000000	28.4
505	-0.688666	0.000000	24.538569	0.000000	27.2
506	-0.688666	0.000000	24.538569	0.000000	2.5
507	-0.688666	0.000000	24.538569	0.000000	15.3
508	-0.688666	0.000000	24.538569	0.000000	3.1
509	-0.688666	0.000000	24.538569	0.000000	24.9
510	-0.688666	0.000000	24.538569	0.000000	27.7
511	-0.688666	0.000000	24.538569	0.000000	2.3
512	-0.688666	0.000000	24.538569	0.000000	15.5
513	-0.688666	0.000000	24.538569	0.000000	2.7
514	-0.688666	0.000000	24.538569	0.000000	44.5
