1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
220	-0.532515	120.510000	11.313950	0.000001	10.1
221	-0.532515	121.510000	11.234559	0.000001	9.4
222	-0.532515	122.510000	11.156275	0.000001	9.1
223	-0.532515	123.510000	11.079074	0.000001	9.4
224	-0.532515	124.510000	11.002935	0.000001	9.4
225	-0.532515	125.510000	10.927835	0.000001	10.0
226	-0.532515	125.500000	10.928581	0.000001	9.9
227	-0.532515	126.500000	10.854488	0.000001	9.4
228	-0.532515	127.500000	10.781394	0.000001	9.7
229	-0.532515	128.500000	10.709278	0.000001	9.0
230	-0.532515	129.500000	10.638120	0.000001	9.7
231	-0.532515	130.500000	10.567901	0.000001	9.2
232	-0.532515	131.500000	10.498604	0.000001	9.7
233	-0.532515	132.500000	10.430209	0.000001	9.7
234	-0.532515	133.500000	10.362699	0.000001	9.7
235	-0.532515	134.500000	10.296058	0.000001	10.1
236	-0.532515	135.500000	10.230269	0.000001	9.5
237	-0.532515	135.490000	10.230922	0.000001	9.3
238	-0.532515	136.490000	10.165960	0.000001	9.5
239	-0.532515	137.490000	10.101817	0.000001	8.9
240	-0.532515	138.490000	10.038479	0.000001	9.4
241	-0.532515	139.490000	9.975930	0.000001	9.3
242	-0.532515	140.490000	9.914156	0.000001	9.8
243	-0.532515	141.490000	9.853142	0.000001	9.4
244	-0.532515	142.490000	9.792875	0.000001	9.9
245	-0.532515	143.490000	9.733340	0.000001	9.5
246	-0.532515	144.490000	9.674524	0.000001	9.5
247	-0.532515	145.490000	9.616416	0.000001	9.6
248	-0.532515	145.480000	9.616993	0.000001	9.9
249	-0.532515	146.480000	9.559572	0.000001	8.9
250	-0.532515	147.480000	9.502832	0.000001	9.7
251	-0.532515	148.480000	9.446761	0.000001	10.0
252	-0.532515	149.480000	9.391348	0.000001	9.2
253	-0.532515	150.480000	9.336582	0.000001	9.4
254	-0.532515	151.480000	9.282450	0.000001	9.9
255	-0.532515	152.480000	9.228943	0.000001	9.1
256	-0.532515	153.480000	9.176049	0.000001	10.2
257	-0.532515	154.480000	9.123758	0.000001	9.1
258	-0.532515	155.480000	9.072059	0.000001	9.4
259	-0.532515	155.470000	9.072574	0.000001	9.7
260	-0.532515	156.470000	9.021452	0.000001	10.2
261	-0.532515	157.470000	8.970903	0.000001	9.8
262	-0.532515	158.470000	8.920917	0.000001	9.8
263	-0.532515	159.470000	8.871486	0.000001	9.6
264	-0.532515	160.470000	8.822599	0.000001	9.7
265	-0.532515	161.470000	8.774248	0.000001	9.2
266	-0.532515	162.470000	8.726424	0.000001	10.1
267	-0.532515	163.470000	8.679119	0.000001	9.5
268	-0.532515	164.470000	8.632324	0.000001	9.9
269	-0.532515	165.470000	8.586030	0.000001	9.7
270	-0.532515	165.460000	8.586491	0.000001	9.3
271	-0.532515	166.460000	8.540686	0.000001	9.4
272	-0.532515	167.460000	8.495368	0.000001	9.7
273	-0.532515	168.460000	8.450528	0.000001	9.5
274	-0.532515	169.460000	8.406159	0.000001	9.9
275	-0.532515	170.460000	8.362253	0.000001	10.0
276	-0.532515	171.460000	8.318804	0.000001	9.3
277	-0.532515	172.460000	8.275804	0.000001	9.9
278	-0.532515	173.460000	8.233246	0.000001	9.7
279	-0.532515	174.460000	8.191124	0.000001	9.1
280	-0.532515	175.460000	8.149430	0.000001	9.8
281	-0.532515	175.450000	8.149845	0.000001	9.6
282	-0.532515	176.450000	8.108570	0.000001	9.8
283	-0.532515	177.450000	8.067710	0.000001	10.1
284	-0.532515	178.450000	8.027260	0.000001	9.8
285	-0.532515	179.450000	7.987214	0.000001	9.7
286	-0.532515	180.450000	7.947565	0.000001	9.2
287	-0.532515	181.450000	7.908308	0.000001	9.3
288	-0.532515	182.450000	7.869437	0.000001	9.4
289	-0.532515	183.450000	7.830947	0.000001	9.3
290	-0.532515	184.450000	7.792831	0.000001	9.6
291	-0.532515	185.450000	7.755084	0.000001	9.1
292	-0.532515	185.440000	7.755459	0.000001	9.6
293	-0.532515	186.440000	7.718073	0.000001	9.0
294	-0.532515	187.440000	7.681045	0.000001	9.7
295	-0.532515	188.440000	7.644371	0.000001	10.2
296	-0.532515	189.440000	7.608045	0.000001	9.6
297	-0.532515	190.440000	7.572063	0.000001	9.5
298	-0.532515	191.440000	7.536420	0.000001	9.6
299	-0.532515	192.440000	7.501111	0.000001	10.0
300	-0.532515	193.440000	7.466131	0.000001	9.8
301	-0.532515	194.440000	7.431475	0.000001	9.8
302	-0.532515	195.440000	7.397140	0.000001	9.3
303	-0.532515	195.430000	7.397482	0.000001	9.5
304	-0.532515	196.430000	7.363460	0.000001	10.6
305	-0.532515	197.430000	7.329749	0.000001	9.7
306	-0.532515	198.430000	7.296345	0.000001	9.7
307	-0.532515	199.430000	7.263245	0.000001	9.8
308	-0.532515	200.430000	7.230443	0.000001	10.0
309	-0.532515	201.430000	7.197937	0.000001	9.9
310	-0.532515	202.430000	7.165721	0.000001	9.8
311	-0.532515	203.430000	7.133793	0.000001	10.0
312	-0.532515	204.430000	7.102147	0.000001	9.3
313	-0.532515	205.430000	7.070781	0.000001	9.4
314	-0.532515	205.420000	7.071094	0.000001	10.0
315	-0.532515	206.420000	7.040001	0.000001	10.0
316	-0.532515	207.420000	7.009181	0.000001	9.6
317	-0.532515	208.420000	6.978629	0.000001	10.0
318	-0.532515	209.420000	6.948342	0.000001	9.8
319	-0.532515	210.420000	6.918318	0.000001	9.4
320	-0.532515	211.420000	6.888551	0.000001	9.6
321	-0.532515	212.420000	6.859040	0.000001	9.5
322	-0.532515	213.420000	6.829780	0.000001	9.4
323	-0.532515	214.420000	6.800769	0.000001	9.7
324	-0.532515	215.420000	6.772003	0.000001	9.0
325	-0.532515	215.410000	6.772290	0.000001	9.3
326	-0.532515	216.410000	6.743764	0.000001	9.2
327	-0.532515	217.410000	6.715478	0.000001	9.1
328	-0.532515	218.410000	6.687428	0.000001	9.3
329	-0.532515	219.410000	6.659611	0.000001	9.0
330	-0.532515	220.410000	6.632025	0.000001	9.0
331	-0.532515	221.410000	6.604666	0.000001	9.1
332	-0.532515	222.410000	6.577532	0.000001	9.4
333	-0.532515	223.410000	6.550620	0.000001	9.0
334	-0.532515	224.410000	6.523928	0.000001	9.1
335	-0.532515	225.410000	6.497452	0.000001	8.9
336	-0.532515	225.400000	6.497715	0.000001	8.9
337	-0.532515	226.400000	6.471451	0.000001	9.3
338	-0.532515	227.400000	6.445399	0.000001	9.3
339	-0.532515	228.400000	6.419555	0.000001	9.2
340	-0.532515	229.400000	6.393918	0.000001	9.0
341	-0.532515	230.400000	6.368485	0.000001	9.0
342	-0.532515	231.400000	6.343253	0.000001	8.9
343	-0.532515	232.400000	6.318220	0.000001	9.4
344	-0.532515	233.400000	6.293385	0.000001	9.2
345	-0.532515	234.400000	6.268743	0.000001	9.3
346	-0.532515	235.400000	6.244294	0.000001	9.5
347	-0.532515	235.390000	6.244538	0.000001	9.1
348	-0.532515	236.390000	6.220277	0.000001	9.2
349	-0.532515	237.390000	6.196204	0.000001	9.1
350	-0.532515	238.390000	6.172316	0.000001	9.0
351	-0.532515	239.390000	6.148612	0.000001	9.3
352	-0.532515	240.390000	6.125089	0.000001	9.0
353	-0.532515	241.390000	6.101746	0.000001	9.1
354	-0.532515	242.390000	6.078579	0.000001	9.3
355	-0.532515	243.390000	6.055589	0.000001	9.7
356	-0.532515	244.390000	6.032771	0.000001	9.4
357	-0.532515	245.390000	6.010124	0.000001	9.1
358	-0.532515	245.380000	6.010350	0.000001	9.2
359	-0.532515	246.380000	5.987871	0.000001	9.5
360	-0.532515	247.380000	5.965560	0.000001	9.1
361	-0.532515	248.380000	5.943415	0.000001	9.4
362	-0.532515	249.380000	5.921433	0.000001	9.6
363	-0.532515	250.380000	5.899613	0.000001	9.4
364	-0.532515	251.380000	5.877954	0.000001	9.3
365	-0.532515	252.380000	5.856453	0.000001	9.5
366	-0.532515	253.380000	5.835108	0.000001	9.2
367	-0.532515	254.380000	5.813919	0.000001	9.0
368	-0.532515	255.380000	5.792883	0.000001	9.5
369	-0.532515	255.370000	5.793093	0.000001	9.5
370	-0.532515	256.370000	5.772207	0.000001	9.5
371	-0.532515	257.370000	5.751471	0.000001	9.0
372	-0.532515	258.370000	5.730884	0.000001	9.1
373	-0.532515	259.370000	5.710444	0.000001	9.3
374	-0.532515	260.370000	5.690148	0.000001	9.0
375	-0.532515	261.370000	5.669997	0.000001	9.2
376	-0.532515	262.370000	5.649988	0.000001	9.2
377	-0.532515	263.370000	5.630119	0.000001	9.4
378	-0.532515	264.370000	5.610390	0.000001	9.1
379	-0.532515	265.370000	5.590799	0.000001	9.5
380	-0.532515	265.360000	5.590994	0.000001	9.3
381	-0.532515	266.360000	5.571538	0.000001	9.0
382	-0.532515	267.360000	5.552216	0.000001	9.1
383	-0.532515	268.360000	5.533028	0.000001	8.9
384	-0.532515	269.360000	5.513972	0.000001	8.8
385	-0.532515	270.360000	5.495048	0.000001	9.3
386	-0.532515	271.360000	5.476252	0.000001	9.3
387	-0.532515	272.360000	5.457585	0.000001	8.9
388	-0.532515	273.360000	5.439044	0.000001	9.6
389	-0.532515	274.360000	5.420629	0.000001	9.3
390	-0.532515	275.360000	5.402339	0.000001	9.1
391	-0.532515	275.350000	5.402521	0.000001	9.4
392	-0.532515	276.350000	5.384352	0.000001	9.3
393	-0.532515	277.350000	5.366305	0.000001	9.4
394	-0.532515	278.350000	5.348378	0.000001	9.4
395	-0.532515	279.350000	5.330571	0.000001	9.0
396	-0.532515	280.350000	5.312882	0.000001	9.1
397	-0.532515	281.350000	5.295310	0.000001	9.0
398	-0.532515	282.350000	5.277854	0.000001	9.6
399	-0.532515	283.350000	5.260513	0.000001	8.9
400	-0.532515	284.350000	5.243285	0.000001	9.1
401	-0.532515	285.350000	5.226170	0.000001	9.4
402	-0.532515	285.340000	5.226340	0.000001	9.3
403	-0.532515	286.340000	5.209335	0.000001	9.2
404	-0.532515	287.340000	5.192440	0.000001	9.5
405	-0.532515	288.340000	5.175655	0.000001	9.2
406	-0.532515	289.340000	5.158977	0.000001	9.1
407	-0.532515	290.340000	5.142407	0.000001	9.2
408	-0.532515	291.340000	5.125943	0.000001	8.8
409	-0.532515	292.340000	5.109584	0.000001	9.4
410	-0.532515	293.340000	5.093329	0.000001	8.9
411	-0.532515	294.340000	5.077177	0.000001	9.0
412	-0.532515	295.340000	5.061127	0.000001	9.5
413	-0.532515	296.340000	5.045179	0.000001	9.2
414	-0.532515	297.340000	5.029330	0.000001	9.2
415	-0.532515	297.330000	5.029488	0.000001	9.3
416	-0.532515	298.330000	5.013738	0.000001	9.1
417	-0.532515	299.330000	4.998087	0.000001	9.1
418	-0.532515	300.330000	4.982532	0.000001	9.7
419	-0.532515	301.330000	4.967074	0.000001	9.8
420	-0.532515	302.330000	4.951712	0.000001	9.3
421	-0.532515	303.330000	4.936445	0.000001	9.2
422	-0.532515	304.330000	4.921271	0.000001	9.4
423	-0.532515	305.330000	4.906190	0.000001	8.9
424	-0.532515	306.330000	4.891202	0.000001	9.4
425	-0.532515	307.330000	4.876304	0.000001	8.9
426	-0.532515	307.320000	4.876453	0.000001	9.4
427	-0.532515	308.320000	4.861645	0.000001	9.2
428	-0.532515	309.320000	4.846927	0.000001	8.7
429	-0.532515	310.320000	4.832298	0.000001	9.4
430	-0.532515	311.320000	4.817757	0.000001	9.5
431	-0.532515	312.320000	4.803303	0.000001	9.1
432	-0.532515	313.320000	4.788936	0.000001	9.2
433	-0.532515	314.320000	4.774654	0.000001	9.0
434	-0.532515	315.320000	4.760457	0.000001	9.1
435	-0.532515	316.320000	4.746345	0.000001	9.3
436	-0.532515	317.320000	4.732316	0.000001	9.3
437	-0.532515	317.310000	4.732456	0.000001	9.2
438	-0.532515	318.310000	4.718508	0.000001	9.2
439	-0.532515	319.310000	4.704643	0.000001	9.0
440	-0.532515	320.310000	4.690859	0.000001	9.2
441	-0.532515	321.310000	4.677155	0.000001	9.5
442	-0.532515	322.310000	4.663532	0.000001	9.4
443	-0.532515	323.310000	4.649987	0.000001	9.5
444	-0.532515	324.310000	4.636521	0.000001	9.5
